path,label,generator
Midjourney/Midjourney_0346.png,0,midjourney
Stable Diffusion/Stable_Diffusion_1523.jpg,0,stable diffusion
Real/REAL_3334.jpg,1,real
Real/REAL_2447.jpg,1,real
DALL-E/DALL-E_0159.jpg,0,dall-e
FaceShifter/FaceShifter_0055.jpg,0,faceshifter
Real/REAL_1507.jpg,1,real
Midjourney/Midjourney_0141.png,0,midjourney
NeuralTextures/NeuralTextures_253.jpg,0,neuraltextures
Real/REAL_1706.jpg,1,real
NeuralTextures/NeuralTextures_511.jpg,0,neuraltextures
Real/REAL_1022.jpg,1,real
DeepFaceLab/DeepFaceLab_0336.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_837.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_861.jpg,0,stable diffusion
FaceSwap/FaceSwap_931.jpg,0,faceswap
Face2Face/Face2Face_0046.jpg,0,face2face
Real/REAL_0242.jpg,1,real
Real/REAL_5292.jpg,1,real
Real/REAL_0831.jpg,1,real
DeepFaceLab/DeepFaceLab_0472.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_346.jpg,0,stable diffusion
FaceSwap/FaceSwap_919.jpg,0,faceswap
Real/REAL_1140.jpg,1,real
Real/REAL_2563.jpg,1,real
DeepFaceLab/DeepFaceLab_0597.png,0,deepfacelab
DeepFaceLab/DeepFaceLab_0558.png,0,deepfacelab
Real/REAL_5097.jpg,1,real
DALL-E/DALL-E_1250.jpg,0,dall-e
DALL-E/DALL-E_1314.jpg,0,dall-e
Face2Face/Face2Face_0567.jpg,0,face2face
Midjourney/Midjourney_0904.png,0,midjourney
NeuralTextures/NeuralTextures_333.jpg,0,neuraltextures
Face2Face/Face2Face_0701.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_1513.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_750.jpg,0,stable diffusion
NeuralTextures/NeuralTextures_59.jpg,0,neuraltextures
FaceShifter/FaceShifter_0240.jpg,0,faceshifter
FaceShifter/FaceShifter_0675.jpg,0,faceshifter
FaceSwap/FaceSwap_208.jpg,0,faceswap
DeepFaceLab/DeepFaceLab_0087.png,0,deepfacelab
Face2Face/Face2Face_0911.jpg,0,face2face
Face2Face/Face2Face_0682.jpg,0,face2face
FaceShifter/FaceShifter_0171.jpg,0,faceshifter
Real/REAL_4923.jpg,1,real
Midjourney/Midjourney_0810.png,0,midjourney
Real/REAL_4269.jpg,1,real
DALL-E/DALL-E_1946.jpg,0,dall-e
Real/REAL_2473.jpg,1,real
Real/REAL_5469.jpg,1,real
Real/REAL_5191.jpg,1,real
Real/REAL_0284.jpg,1,real
Real/REAL_1813.jpg,1,real
Real/REAL_2309.jpg,1,real
NeuralTextures/NeuralTextures_815.jpg,0,neuraltextures
Real/REAL_0758.jpg,1,real
DeepFaceLab/DeepFaceLab_1186.png,0,deepfacelab
Real/REAL_3505.jpg,1,real
Real/REAL_3119.jpg,1,real
Real/REAL_2017.jpg,1,real
DeepFaceLab/DeepFaceLab_0039.png,0,deepfacelab
DeepFaceLab/DeepFaceLab_1290.png,0,deepfacelab
Real/REAL_4681.jpg,1,real
FaceSwap/FaceSwap_1425.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_179.jpg,0,stable diffusion
FaceShifter/FaceShifter_0395.jpg,0,faceshifter
FaceSwap/FaceSwap_953.jpg,0,faceswap
DeepFaceLab/DeepFaceLab_0251.png,0,deepfacelab
Real/REAL_0913.jpg,1,real
FaceSwap/FaceSwap_1524.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_840.jpg,0,stable diffusion
Real/REAL_0636.jpg,1,real
Midjourney/Midjourney_0724.png,0,midjourney
DALL-E/DALL-E_1178.jpg,0,dall-e
Real/REAL_2972.jpg,1,real
DALL-E/DALL-E_1356.jpg,0,dall-e
DALL-E/DALL-E_0877.jpg,0,dall-e
FaceSwap/FaceSwap_1122.jpg,0,faceswap
Real/REAL_5089.jpg,1,real
Real/REAL_5722.jpg,1,real
DeepFaceLab/DeepFaceLab_0106.png,0,deepfacelab
DeepFaceLab/DeepFaceLab_0256.png,0,deepfacelab
DALL-E/DALL-E_0893.jpg,0,dall-e
FaceShifter/FaceShifter_0702.jpg,0,faceshifter
Real/REAL_3992.jpg,1,real
Real/REAL_2590.jpg,1,real
Stable Diffusion/Stable_Diffusion_1016.jpg,0,stable diffusion
DALL-E/DALL-E_0783.jpg,0,dall-e
DALL-E/DALL-E_0333.jpg,0,dall-e
FaceSwap/FaceSwap_296.jpg,0,faceswap
Midjourney/Midjourney_0183.png,0,midjourney
StyleGAN/StyleGAN_327.png,0,stylegan
Real/REAL_2937.jpg,1,real
Face2Face/Face2Face_0592.jpg,0,face2face
Real/REAL_1187.jpg,1,real
DALL-E/DALL-E_1584.jpg,0,dall-e
NeuralTextures/NeuralTextures_994.jpg,0,neuraltextures
FaceSwap/FaceSwap_944.jpg,0,faceswap
Face2Face/Face2Face_0238.jpg,0,face2face
DALL-E/DALL-E_0768.jpg,0,dall-e
FaceShifter/FaceShifter_0287.jpg,0,faceshifter
Real/REAL_1713.jpg,1,real
Real/REAL_2889.jpg,1,real
Real/REAL_3817.jpg,1,real
Stable Diffusion/Stable_Diffusion_401.jpg,0,stable diffusion
StyleGAN/StyleGAN_696.png,0,stylegan
NeuralTextures/NeuralTextures_821.jpg,0,neuraltextures
FaceSwap/FaceSwap_1422.jpg,0,faceswap
DeepFaceLab/DeepFaceLab_1317.png,0,deepfacelab
Real/REAL_3752.jpg,1,real
NeuralTextures/NeuralTextures_601.jpg,0,neuraltextures
Real/REAL_5700.jpg,1,real
StyleGAN/StyleGAN_179.png,0,stylegan
Stable Diffusion/Stable_Diffusion_1763.jpg,0,stable diffusion
FaceShifter/FaceShifter_0148.jpg,0,faceshifter
Real/REAL_2149.jpg,1,real
DALL-E/DALL-E_0124.jpg,0,dall-e
Face2Face/Face2Face_0161.jpg,0,face2face
Real/REAL_3168.jpg,1,real
FaceSwap/FaceSwap_1312.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_1258.jpg,0,stable diffusion
Face2Face/Face2Face_0220.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_1764.jpg,0,stable diffusion
Real/REAL_1847.jpg,1,real
Real/REAL_2177.jpg,1,real
DALL-E/DALL-E_0964.jpg,0,dall-e
NeuralTextures/NeuralTextures_261.jpg,0,neuraltextures
NeuralTextures/NeuralTextures_802.jpg,0,neuraltextures
Real/REAL_0431.jpg,1,real
StyleGAN/StyleGAN_114.png,0,stylegan
Face2Face/Face2Face_0332.jpg,0,face2face
Real/REAL_4799.jpg,1,real
Stable Diffusion/Stable_Diffusion_904.jpg,0,stable diffusion
FaceSwap/FaceSwap_624.jpg,0,faceswap
Real/REAL_3351.jpg,1,real
Real/REAL_0056.jpg,1,real
DeepFaceLab/DeepFaceLab_0880.png,0,deepfacelab
Real/REAL_3838.jpg,1,real
Real/REAL_5222.jpg,1,real
Stable Diffusion/Stable_Diffusion_1437.jpg,0,stable diffusion
DALL-E/DALL-E_0349.jpg,0,dall-e
Real/REAL_0599.jpg,1,real
Face2Face/Face2Face_0015.jpg,0,face2face
DALL-E/DALL-E_0716.jpg,0,dall-e
DeepFaceLab/DeepFaceLab_0545.png,0,deepfacelab
DALL-E/DALL-E_1646.jpg,0,dall-e
Real/REAL_2862.jpg,1,real
Real/REAL_2091.jpg,1,real
DALL-E/DALL-E_0321.jpg,0,dall-e
DALL-E/DALL-E_0241.jpg,0,dall-e
Face2Face/Face2Face_0441.jpg,0,face2face
Real/REAL_2193.jpg,1,real
DeepFaceLab/DeepFaceLab_0931.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_340.jpg,0,stable diffusion
DeepFaceLab/DeepFaceLab_0105.png,0,deepfacelab
Real/REAL_1262.jpg,1,real
Real/REAL_0514.jpg,1,real
Real/REAL_1176.jpg,1,real
Stable Diffusion/Stable_Diffusion_385.jpg,0,stable diffusion
NeuralTextures/NeuralTextures_382.jpg,0,neuraltextures
Real/REAL_3159.jpg,1,real
Real/REAL_1236.jpg,1,real
FaceShifter/FaceShifter_0900.jpg,0,faceshifter
Real/REAL_1104.jpg,1,real
FaceSwap/FaceSwap_828.jpg,0,faceswap
Real/REAL_5528.jpg,1,real
Real/REAL_1087.jpg,1,real
Face2Face/Face2Face_0129.jpg,0,face2face
Face2Face/Face2Face_0327.jpg,0,face2face
NeuralTextures/NeuralTextures_413.jpg,0,neuraltextures
Real/REAL_3514.jpg,1,real
DeepFaceLab/DeepFaceLab_1505.png,0,deepfacelab
Real/REAL_4598.jpg,1,real
Real/REAL_4777.jpg,1,real
DeepFaceLab/DeepFaceLab_0851.png,0,deepfacelab
Real/REAL_4132.jpg,1,real
FaceShifter/FaceShifter_0445.jpg,0,faceshifter
Stable Diffusion/Stable_Diffusion_1102.jpg,0,stable diffusion
Real/REAL_4247.jpg,1,real
FaceShifter/FaceShifter_0913.jpg,0,faceshifter
Stable Diffusion/Stable_Diffusion_223.jpg,0,stable diffusion
DALL-E/DALL-E_0416.jpg,0,dall-e
Real/REAL_4668.jpg,1,real
Stable Diffusion/Stable_Diffusion_276.jpg,0,stable diffusion
FaceSwap/FaceSwap_1330.jpg,0,faceswap
Real/REAL_4913.jpg,1,real
DeepFaceLab/DeepFaceLab_0513.png,0,deepfacelab
Real/REAL_3211.jpg,1,real
Real/REAL_3077.jpg,1,real
DeepFaceLab/DeepFaceLab_0916.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_903.jpg,0,stable diffusion
FaceSwap/FaceSwap_853.jpg,0,faceswap
Midjourney/Midjourney_0776.png,0,midjourney
FaceShifter/FaceShifter_0422.jpg,0,faceshifter
FaceSwap/FaceSwap_1573.jpg,0,faceswap
DALL-E/DALL-E_0425.jpg,0,dall-e
Midjourney/Midjourney_0095.png,0,midjourney
DALL-E/DALL-E_1814.jpg,0,dall-e
Real/REAL_0674.jpg,1,real
Stable Diffusion/Stable_Diffusion_1079.jpg,0,stable diffusion
DALL-E/DALL-E_1060.jpg,0,dall-e
Real/REAL_3750.jpg,1,real
Face2Face/Face2Face_0353.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_1572.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_1556.jpg,0,stable diffusion
Real/REAL_1877.jpg,1,real
DeepFaceLab/DeepFaceLab_0095.png,0,deepfacelab
Real/REAL_2521.jpg,1,real
DALL-E/DALL-E_0914.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_1912.jpg,0,stable diffusion
DeepFaceLab/DeepFaceLab_1225.png,0,deepfacelab
Real/REAL_4671.jpg,1,real
Real/REAL_3773.jpg,1,real
Real/REAL_5751.jpg,1,real
Stable Diffusion/Stable_Diffusion_1955.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_1975.jpg,0,stable diffusion
FaceSwap/FaceSwap_181.jpg,0,faceswap
DALL-E/DALL-E_1797.jpg,0,dall-e
DALL-E/DALL-E_1012.jpg,0,dall-e
Face2Face/Face2Face_0849.jpg,0,face2face
Real/REAL_3893.jpg,1,real
FaceShifter/FaceShifter_0617.jpg,0,faceshifter
StyleGAN/StyleGAN_165.png,0,stylegan
Stable Diffusion/Stable_Diffusion_902.jpg,0,stable diffusion
Face2Face/Face2Face_0625.jpg,0,face2face
DeepFaceLab/DeepFaceLab_0357.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_792.jpg,0,stable diffusion
Real/REAL_4070.jpg,1,real
Real/REAL_1927.jpg,1,real
Real/REAL_1681.jpg,1,real
FaceShifter/FaceShifter_0214.jpg,0,faceshifter
Face2Face/Face2Face_0047.jpg,0,face2face
DALL-E/DALL-E_0411.jpg,0,dall-e
FaceShifter/FaceShifter_0940.jpg,0,faceshifter
DALL-E/DALL-E_1570.jpg,0,dall-e
FaceShifter/FaceShifter_0032.jpg,0,faceshifter
Real/REAL_4556.jpg,1,real
Real/REAL_5887.jpg,1,real
Real/REAL_0533.jpg,1,real
FaceShifter/FaceShifter_0685.jpg,0,faceshifter
Real/REAL_4326.jpg,1,real
DeepFaceLab/DeepFaceLab_1257.png,0,deepfacelab
FaceSwap/FaceSwap_1097.jpg,0,faceswap
FaceSwap/FaceSwap_834.jpg,0,faceswap
Midjourney/Midjourney_0923.png,0,midjourney
DeepFaceLab/DeepFaceLab_0590.png,0,deepfacelab
Real/REAL_2798.jpg,1,real
DeepFaceLab/DeepFaceLab_1226.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_175.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_1158.jpg,0,stable diffusion
DeepFaceLab/DeepFaceLab_0773.png,0,deepfacelab
Real/REAL_1534.jpg,1,real
Real/REAL_2039.jpg,1,real
Stable Diffusion/Stable_Diffusion_1174.jpg,0,stable diffusion
FaceShifter/FaceShifter_0868.jpg,0,faceshifter
Real/REAL_2779.jpg,1,real
FaceShifter/FaceShifter_0311.jpg,0,faceshifter
Real/REAL_4621.jpg,1,real
Stable Diffusion/Stable_Diffusion_597.jpg,0,stable diffusion
Real/REAL_2989.jpg,1,real
Real/REAL_0128.jpg,1,real
Real/REAL_1152.jpg,1,real
Real/REAL_0269.jpg,1,real
DeepFaceLab/DeepFaceLab_0311.png,0,deepfacelab
Real/REAL_2044.jpg,1,real
Stable Diffusion/Stable_Diffusion_645.jpg,0,stable diffusion
FaceSwap/FaceSwap_1011.jpg,0,faceswap
StyleGAN/StyleGAN_880.png,0,stylegan
Real/REAL_3404.jpg,1,real
FaceSwap/FaceSwap_1502.jpg,0,faceswap
Real/REAL_4832.jpg,1,real
Real/REAL_2401.jpg,1,real
FaceSwap/FaceSwap_676.jpg,0,faceswap
Real/REAL_2027.jpg,1,real
FaceSwap/FaceSwap_997.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_118.jpg,0,stable diffusion
Face2Face/Face2Face_0817.jpg,0,face2face
Face2Face/Face2Face_0610.jpg,0,face2face
FaceShifter/FaceShifter_0973.jpg,0,faceshifter
Real/REAL_5889.jpg,1,real
Stable Diffusion/Stable_Diffusion_1564.jpg,0,stable diffusion
FaceSwap/FaceSwap_110.jpg,0,faceswap
Real/REAL_5293.jpg,1,real
DeepFaceLab/DeepFaceLab_0407.png,0,deepfacelab
DeepFaceLab/DeepFaceLab_0320.png,0,deepfacelab
Real/REAL_1188.jpg,1,real
FaceSwap/FaceSwap_464.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_1608.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_2064.jpg,0,stable diffusion
Real/REAL_0012.jpg,1,real
Real/REAL_5334.jpg,1,real
Real/REAL_0677.jpg,1,real
Midjourney/Midjourney_0284.png,0,midjourney
StyleGAN/StyleGAN_613.png,0,stylegan
Real/REAL_0855.jpg,1,real
FaceSwap/FaceSwap_847.jpg,0,faceswap
Real/REAL_2313.jpg,1,real
StyleGAN/StyleGAN_911.png,0,stylegan
Real/REAL_4562.jpg,1,real
Real/REAL_2693.jpg,1,real
FaceShifter/FaceShifter_0649.jpg,0,faceshifter
Real/REAL_2935.jpg,1,real
DALL-E/DALL-E_1837.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_931.jpg,0,stable diffusion
DALL-E/DALL-E_0594.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_375.jpg,0,stable diffusion
NeuralTextures/NeuralTextures_786.jpg,0,neuraltextures
Face2Face/Face2Face_0023.jpg,0,face2face
NeuralTextures/NeuralTextures_434.jpg,0,neuraltextures
Real/REAL_3145.jpg,1,real
Real/REAL_4412.jpg,1,real
Stable Diffusion/Stable_Diffusion_1647.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_66.jpg,0,stable diffusion
Real/REAL_2804.jpg,1,real
Real/REAL_5162.jpg,1,real
StyleGAN/StyleGAN_688.png,0,stylegan
DALL-E/DALL-E_1016.jpg,0,dall-e
NeuralTextures/NeuralTextures_722.jpg,0,neuraltextures
StyleGAN/StyleGAN_356.png,0,stylegan
Face2Face/Face2Face_0790.jpg,0,face2face
StyleGAN/StyleGAN_542.png,0,stylegan
Real/REAL_3973.jpg,1,real
Stable Diffusion/Stable_Diffusion_1491.jpg,0,stable diffusion
NeuralTextures/NeuralTextures_466.jpg,0,neuraltextures
DALL-E/DALL-E_1949.jpg,0,dall-e
DALL-E/DALL-E_0986.jpg,0,dall-e
StyleGAN/StyleGAN_813.png,0,stylegan
DeepFaceLab/DeepFaceLab_0585.png,0,deepfacelab
FaceSwap/FaceSwap_974.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_2056.jpg,0,stable diffusion
Real/REAL_3382.jpg,1,real
Face2Face/Face2Face_0431.jpg,0,face2face
FaceShifter/FaceShifter_0947.jpg,0,faceshifter
Real/REAL_5420.jpg,1,real
DALL-E/DALL-E_0568.jpg,0,dall-e
NeuralTextures/NeuralTextures_533.jpg,0,neuraltextures
FaceShifter/FaceShifter_0023.jpg,0,faceshifter
Stable Diffusion/Stable_Diffusion_1641.jpg,0,stable diffusion
Real/REAL_3041.jpg,1,real
Real/REAL_2316.jpg,1,real
Real/REAL_5368.jpg,1,real
Real/REAL_1741.jpg,1,real
Real/REAL_0074.jpg,1,real
DeepFaceLab/DeepFaceLab_1203.png,0,deepfacelab
DALL-E/DALL-E_1224.jpg,0,dall-e
Midjourney/Midjourney_0574.png,0,midjourney
StyleGAN/StyleGAN_907.png,0,stylegan
DeepFaceLab/DeepFaceLab_1552.png,0,deepfacelab
FaceSwap/FaceSwap_1325.jpg,0,faceswap
DALL-E/DALL-E_1184.jpg,0,dall-e
Midjourney/Midjourney_0281.png,0,midjourney
Midjourney/Midjourney_0422.png,0,midjourney
Face2Face/Face2Face_0945.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_1673.jpg,0,stable diffusion
Real/REAL_5098.jpg,1,real
DeepFaceLab/DeepFaceLab_0337.png,0,deepfacelab
DALL-E/DALL-E_0457.jpg,0,dall-e
FaceSwap/FaceSwap_1234.jpg,0,faceswap
StyleGAN/StyleGAN_548.png,0,stylegan
NeuralTextures/NeuralTextures_74.jpg,0,neuraltextures
Stable Diffusion/Stable_Diffusion_1121.jpg,0,stable diffusion
Real/REAL_5820.jpg,1,real
Real/REAL_2709.jpg,1,real
Real/REAL_4840.jpg,1,real
DeepFaceLab/DeepFaceLab_0715.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_572.jpg,0,stable diffusion
Real/REAL_4454.jpg,1,real
Face2Face/Face2Face_0429.jpg,0,face2face
FaceSwap/FaceSwap_730.jpg,0,faceswap
FaceSwap/FaceSwap_100.jpg,0,faceswap
StyleGAN/StyleGAN_389.png,0,stylegan
Real/REAL_0845.jpg,1,real
Stable Diffusion/Stable_Diffusion_929.jpg,0,stable diffusion
DALL-E/DALL-E_0465.jpg,0,dall-e
DeepFaceLab/DeepFaceLab_1353.png,0,deepfacelab
DeepFaceLab/DeepFaceLab_1124.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_1742.jpg,0,stable diffusion
Real/REAL_3701.jpg,1,real
Real/REAL_5078.jpg,1,real
StyleGAN/StyleGAN_824.png,0,stylegan
Stable Diffusion/Stable_Diffusion_1977.jpg,0,stable diffusion
DALL-E/DALL-E_0642.jpg,0,dall-e
FaceSwap/FaceSwap_503.jpg,0,faceswap
Face2Face/Face2Face_0612.jpg,0,face2face
Real/REAL_4889.jpg,1,real
Midjourney/Midjourney_0323.png,0,midjourney
FaceShifter/FaceShifter_0267.jpg,0,faceshifter
DALL-E/DALL-E_0983.jpg,0,dall-e
NeuralTextures/NeuralTextures_677.jpg,0,neuraltextures
Stable Diffusion/Stable_Diffusion_1336.jpg,0,stable diffusion
Real/REAL_4025.jpg,1,real
Real/REAL_5878.jpg,1,real
Stable Diffusion/Stable_Diffusion_818.jpg,0,stable diffusion
FaceSwap/FaceSwap_623.jpg,0,faceswap
Midjourney/Midjourney_0301.png,0,midjourney
Real/REAL_2617.jpg,1,real
Face2Face/Face2Face_0478.jpg,0,face2face
Face2Face/Face2Face_0428.jpg,0,face2face
StyleGAN/StyleGAN_683.png,0,stylegan
DALL-E/DALL-E_0296.jpg,0,dall-e
Real/REAL_2743.jpg,1,real
DALL-E/DALL-E_1961.jpg,0,dall-e
Face2Face/Face2Face_0482.jpg,0,face2face
DALL-E/DALL-E_0724.jpg,0,dall-e
Midjourney/Midjourney_0871.png,0,midjourney
Real/REAL_2291.jpg,1,real
Real/REAL_0114.jpg,1,real
Face2Face/Face2Face_0496.jpg,0,face2face
DALL-E/DALL-E_0377.jpg,0,dall-e
DALL-E/DALL-E_1717.jpg,0,dall-e
Real/REAL_1216.jpg,1,real
Real/REAL_3227.jpg,1,real
StyleGAN/StyleGAN_657.png,0,stylegan
Midjourney/Midjourney_0721.png,0,midjourney
Real/REAL_3593.jpg,1,real
DALL-E/DALL-E_0619.jpg,0,dall-e
Midjourney/Midjourney_0707.png,0,midjourney
Real/REAL_5217.jpg,1,real
NeuralTextures/NeuralTextures_813.jpg,0,neuraltextures
Midjourney/Midjourney_0405.png,0,midjourney
Real/REAL_4428.jpg,1,real
FaceShifter/FaceShifter_0045.jpg,0,faceshifter
Real/REAL_5082.jpg,1,real
Real/REAL_4623.jpg,1,real
Real/REAL_4144.jpg,1,real
Real/REAL_0895.jpg,1,real
Midjourney/Midjourney_0890.png,0,midjourney
DALL-E/DALL-E_0039.jpg,0,dall-e
Midjourney/Midjourney_0789.png,0,midjourney
DeepFaceLab/DeepFaceLab_0989.png,0,deepfacelab
Real/REAL_2293.jpg,1,real
Face2Face/Face2Face_0771.jpg,0,face2face
Real/REAL_3414.jpg,1,real
Stable Diffusion/Stable_Diffusion_520.jpg,0,stable diffusion
DeepFaceLab/DeepFaceLab_0434.png,0,deepfacelab
DALL-E/DALL-E_1111.jpg,0,dall-e
StyleGAN/StyleGAN_108.png,0,stylegan
Real/REAL_4522.jpg,1,real
Real/REAL_4216.jpg,1,real
Face2Face/Face2Face_0319.jpg,0,face2face
Real/REAL_4587.jpg,1,real
Stable Diffusion/Stable_Diffusion_1728.jpg,0,stable diffusion
Real/REAL_3996.jpg,1,real
DALL-E/DALL-E_1367.jpg,0,dall-e
Face2Face/Face2Face_0807.jpg,0,face2face
Real/REAL_0639.jpg,1,real
Real/REAL_3118.jpg,1,real
FaceSwap/FaceSwap_1200.jpg,0,faceswap
Real/REAL_2303.jpg,1,real
StyleGAN/StyleGAN_943.png,0,stylegan
Real/REAL_0314.jpg,1,real
DALL-E/DALL-E_0141.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_354.jpg,0,stable diffusion
Real/REAL_1462.jpg,1,real
Real/REAL_3591.jpg,1,real
Real/REAL_2167.jpg,1,real
NeuralTextures/NeuralTextures_456.jpg,0,neuraltextures
StyleGAN/StyleGAN_322.png,0,stylegan
FaceSwap/FaceSwap_1162.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_19.jpg,0,stable diffusion
Face2Face/Face2Face_0342.jpg,0,face2face
FaceShifter/FaceShifter_0585.jpg,0,faceshifter
NeuralTextures/NeuralTextures_478.jpg,0,neuraltextures
Face2Face/Face2Face_0777.jpg,0,face2face
StyleGAN/StyleGAN_535.png,0,stylegan
DALL-E/DALL-E_0956.jpg,0,dall-e
Face2Face/Face2Face_0719.jpg,0,face2face
NeuralTextures/NeuralTextures_414.jpg,0,neuraltextures
Stable Diffusion/Stable_Diffusion_451.jpg,0,stable diffusion
Real/REAL_4790.jpg,1,real
FaceSwap/FaceSwap_1128.jpg,0,faceswap
FaceShifter/FaceShifter_0683.jpg,0,faceshifter
NeuralTextures/NeuralTextures_697.jpg,0,neuraltextures
FaceShifter/FaceShifter_0516.jpg,0,faceshifter
FaceShifter/FaceShifter_0351.jpg,0,faceshifter
FaceShifter/FaceShifter_0429.jpg,0,faceshifter
StyleGAN/StyleGAN_811.png,0,stylegan
Real/REAL_5562.jpg,1,real
Real/REAL_5799.jpg,1,real
Midjourney/Midjourney_0506.png,0,midjourney
DeepFaceLab/DeepFaceLab_1377.png,0,deepfacelab
NeuralTextures/NeuralTextures_270.jpg,0,neuraltextures
FaceSwap/FaceSwap_617.jpg,0,faceswap
NeuralTextures/NeuralTextures_938.jpg,0,neuraltextures
Midjourney/Midjourney_0874.png,0,midjourney
Real/REAL_0343.jpg,1,real
Stable Diffusion/Stable_Diffusion_1036.jpg,0,stable diffusion
FaceSwap/FaceSwap_157.jpg,0,faceswap
Real/REAL_0321.jpg,1,real
Real/REAL_5885.jpg,1,real
Midjourney/Midjourney_0629.png,0,midjourney
FaceShifter/FaceShifter_0075.jpg,0,faceshifter
Real/REAL_4494.jpg,1,real
Real/REAL_1914.jpg,1,real
Real/REAL_0637.jpg,1,real
Real/REAL_5675.jpg,1,real
Real/REAL_3365.jpg,1,real
Midjourney/Midjourney_0903.png,0,midjourney
DALL-E/DALL-E_1322.jpg,0,dall-e
FaceSwap/FaceSwap_128.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_1785.jpg,0,stable diffusion
Real/REAL_1604.jpg,1,real
NeuralTextures/NeuralTextures_984.jpg,0,neuraltextures
Midjourney/Midjourney_0819.png,0,midjourney
Midjourney/Midjourney_0097.png,0,midjourney
NeuralTextures/NeuralTextures_855.jpg,0,neuraltextures
Real/REAL_0085.jpg,1,real
Real/REAL_0193.jpg,1,real
NeuralTextures/NeuralTextures_775.jpg,0,neuraltextures
Real/REAL_4187.jpg,1,real
DALL-E/DALL-E_0050.jpg,0,dall-e
Face2Face/Face2Face_0344.jpg,0,face2face
FaceShifter/FaceShifter_0991.jpg,0,faceshifter
Stable Diffusion/Stable_Diffusion_958.jpg,0,stable diffusion
NeuralTextures/NeuralTextures_458.jpg,0,neuraltextures
Stable Diffusion/Stable_Diffusion_709.jpg,0,stable diffusion
Real/REAL_3419.jpg,1,real
Stable Diffusion/Stable_Diffusion_27.jpg,0,stable diffusion
Real/REAL_3509.jpg,1,real
Real/REAL_0915.jpg,1,real
Real/REAL_1200.jpg,1,real
DALL-E/DALL-E_0226.jpg,0,dall-e
Real/REAL_4905.jpg,1,real
NeuralTextures/NeuralTextures_761.jpg,0,neuraltextures
StyleGAN/StyleGAN_350.png,0,stylegan
Real/REAL_3172.jpg,1,real
Real/REAL_2554.jpg,1,real
NeuralTextures/NeuralTextures_611.jpg,0,neuraltextures
Real/REAL_0286.jpg,1,real
DALL-E/DALL-E_1577.jpg,0,dall-e
DeepFaceLab/DeepFaceLab_1584.png,0,deepfacelab
Real/REAL_2043.jpg,1,real
Real/REAL_1597.jpg,1,real
StyleGAN/StyleGAN_277.png,0,stylegan
Real/REAL_3566.jpg,1,real
FaceShifter/FaceShifter_0803.jpg,0,faceshifter
Real/REAL_2814.jpg,1,real
DeepFaceLab/DeepFaceLab_0522.png,0,deepfacelab
DALL-E/DALL-E_1599.jpg,0,dall-e
FaceShifter/FaceShifter_0156.jpg,0,faceshifter
Real/REAL_1159.jpg,1,real
DeepFaceLab/DeepFaceLab_0206.jpg,0,deepfacelab
StyleGAN/StyleGAN_131.png,0,stylegan
DeepFaceLab/DeepFaceLab_0231.png,0,deepfacelab
Real/REAL_1968.jpg,1,real
Face2Face/Face2Face_1000.jpg,0,face2face
Real/REAL_0489.jpg,1,real
StyleGAN/StyleGAN_405.png,0,stylegan
Real/REAL_4099.jpg,1,real
Stable Diffusion/Stable_Diffusion_1354.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_828.jpg,0,stable diffusion
StyleGAN/StyleGAN_988.png,0,stylegan
Face2Face/Face2Face_0350.jpg,0,face2face
Real/REAL_2399.jpg,1,real
DALL-E/DALL-E_0049.jpg,0,dall-e
Real/REAL_4031.jpg,1,real
FaceShifter/FaceShifter_0688.jpg,0,faceshifter
